0.004905,1.130809,9.058084,33.513578,69.704885,78.706917,100.772237,177.064757,255.829179
0.001022,0.108549,1.554187,7.606587,19.684834,26.622510,46.339296,120.057436,207.969060
0.009765,2.061725,25.881806,75.992608,126.871149,143.828431,169.978982,253.084975,359.027797
0.017456,1.366287,6.425054,17.936882,50.423277,67.602509,110.596754,183.244360,245.306070
0.002987,0.540029,3.985521,15.015132,39.003480,51.699533,85.478883,149.159167,243.664163
0.014425,0.693448,2.541458,6.326410,23.105999,35.667225,56.776826,112.494040,161.040632
0.033109,3.720570,19.289721,41.538499,86.514777,111.231239,151.576917,273.540140,411.685216
0.009976,0.757298,2.229602,4.365900,9.539668,12.898566,19.023401,44.497448,74.169542
0.000596,0.177039,2.655193,7.337372,17.582606,23.002167,34.293467,62.971079,96.588715
0.003262,0.451457,3.341745,12.244986,36.987741,45.280328,67.985279,136.463407,196.955912
0.003216,0.372864,1.755266,5.807998,11.674978,14.411993,19.142356,30.732601,44.709851
0.000537,0.140146,1.681727,5.526264,14.069128,19.197321,33.547745,97.816476,184.725559
0.000244,0.092866,0.657406,1.654889,5.353808,7.558389,11.466075,26.856833,53.688784
0.010100,1.091385,2.368836,6.943718,23.275694,34.859691,61.930800,132.660347,242.297564
0.005211,0.566341,3.662657,12.849613,26.124239,30.528462,39.761592,65.108349,104.744509
0.035618,2.563362,5.727460,9.421455,18.206575,23.792240,34.064172,57.550612,97.886650
0.000854,2.084433,11.857367,22.620012,40.991523,50.179292,69.589113,126.421649,187.069221
0.023862,1.787832,10.120533,16.982611,31.054336,38.600923,51.080537,89.891945,138.326597
0.015648,0.923447,3.558160,7.329100,13.849860,19.109885,31.165144,54.178433,107.314288
0.001638,0.441799,2.281471,6.018054,15.383611,23.043788,37.973949,78.379142,125.504495
0.019942,1.366528,3.848575,8.094244,19.045220,25.258011,43.333108,93.488317,149.042288
0.003501,0.309821,2.215557,7.167677,20.032055,28.409590,44.508535,97.196949,158.840376
0.005152,0.428946,1.470410,6.607471,22.062528,28.001715,42.376893,67.676779,92.882950
0.000946,0.294428,0.993185,2.781405,8.633853,14.425352,26.052005,60.055981,107.594588
0.051582,4.783630,18.004459,41.468183,100.875070,126.475476,169.873313,254.942785,374.120840
0.081859,9.231351,28.943784,48.071362,82.483752,96.548207,122.516432,158.130778,180.567666
0.012807,0.952106,3.600207,7.334861,21.335883,31.612153,55.472768,153.779083,278.189256
0.008150,0.803783,2.913735,9.678027,31.701934,45.354083,64.316656,112.355607,168.107353
0.034441,3.364837,13.061000,22.684174,35.298313,42.319475,54.552625,88.943716,127.519393
0.078333,8.292192,21.746171,33.955893,54.537406,68.249337,88.758497,121.682199,156.964747
0.011100,1.493524,5.418311,11.499475,28.552226,39.488121,59.978463,100.216353,137.695014
0.101889,5.476559,18.387873,42.120358,104.473488,131.382245,166.252041,228.609377,333.568323
0.009858,1.551261,4.679733,6.736695,13.604709,19.008762,32.122966,61.147320,97.105121
0.011910,1.698724,8.173366,16.470993,32.948469,47.174965,73.761559,125.130686,177.206269
0.007419,0.925558,3.458675,11.221711,38.820735,51.561421,74.477444,141.918786,211.719284
0.001653,0.172481,0.419879,0.968676,2.420985,3.117567,5.073282,12.563956,23.885176
0.002350,0.663801,2.779812,8.064106,24.190313,31.805111,45.631346,90.991951,163.661800
0.021945,1.955571,6.466294,15.209625,30.307438,39.868886,55.171351,117.091498,161.285869
0.004447,1.126846,5.954109,12.594509,27.529605,35.520256,60.618561,126.831797,213.062982
0.002198,0.473383,4.419997,13.011426,31.174994,41.121644,66.050887,166.755623,332.177370
0.216996,10.329931,16.597137,22.460279,29.684472,34.980304,44.753392,111.331410,195.345693
