4.353183,4.353183,4.353183,4.353183,4.353183,4.353183,4.353183,4.353183,4.353183
5.703885,5.703885,5.703885,5.703885,5.703885,5.703885,5.703885,5.703885,5.703885
1.944464,1.944464,1.944464,1.944464,1.944464,1.944464,1.944464,1.944464,1.944464
0.998080,0.998080,0.998080,0.998080,0.998080,0.998080,0.998080,0.998080,0.998080
21.879752,21.879752,21.879752,21.879752,21.879752,21.879752,21.879752,21.879752,21.879752
0.881585,0.881585,0.881585,0.881585,0.881585,0.881585,0.881585,0.881585,0.881585
7.605757,7.605757,7.605757,7.605757,7.605757,7.605757,7.605757,7.605757,7.605757
4.351139,4.351139,4.351139,4.351139,4.351139,4.351139,4.351139,4.351139,4.351139
1.118060,1.118060,1.118060,1.118060,1.118060,1.118060,1.118060,1.118060,1.118060
10.634689,10.634689,10.634689,10.634689,10.634689,10.634689,10.634689,10.634689,10.634689
3.505246,3.505246,3.505246,3.505246,3.505246,3.505246,3.505246,3.505246,3.505246
8.141763,8.141763,8.141763,8.141763,8.141763,8.141763,8.141763,8.141763,8.141763
6.396858,6.396858,6.396858,6.396858,6.396858,6.396858,6.396858,6.396858,6.396858
15.729924,15.729924,15.729924,15.729924,15.729924,15.729924,15.729924,15.729924,15.729924
4.054595,4.054595,4.054595,4.054595,4.054595,4.054595,4.054595,4.054595,4.054595
15.356944,15.356944,15.356944,15.356944,15.356944,15.356944,15.356944,15.356944,15.356944
11.045889,11.045889,11.045889,11.045889,11.045889,11.045889,11.045889,11.045889,11.045889
15.123627,15.123627,15.123627,15.123627,15.123627,15.123627,15.123627,15.123627,15.123627
0.920351,0.920351,0.920351,0.920351,0.920351,0.920351,0.920351,0.920351,0.920351
4.725876,4.725876,4.725876,4.725876,4.725876,4.725876,4.725876,4.725876,4.725876
13.849202,13.849202,13.849202,13.849202,13.849202,13.849202,13.849202,13.849202,13.849202
4.012061,4.012061,4.012061,4.012061,4.012061,4.012061,4.012061,4.012061,4.012061
5.311456,5.311456,5.311456,5.311456,5.311456,5.311456,5.311456,5.311456,5.311456
50.818799,50.818799,50.818799,50.818799,50.818799,50.818799,50.818799,50.818799,50.818799
10.933403,10.933403,10.933403,10.933403,10.933403,10.933403,10.933403,10.933403,10.933403
2.507232,2.507232,2.507232,2.507232,2.507232,2.507232,2.507232,2.507232,2.507232
10.871598,10.871598,10.871598,10.871598,10.871598,10.871598,10.871598,10.871598,10.871598
27.438892,27.438892,27.438892,27.438892,27.438892,27.438892,27.438892,27.438892,27.438892
2.078857,2.078857,2.078857,2.078857,2.078857,2.078857,2.078857,2.078857,2.078857
10.505849,10.505849,10.505849,10.505849,10.505849,10.505849,10.505849,10.505849,10.505849
3.757080,3.757080,3.757080,3.757080,3.757080,3.757080,3.757080,3.757080,3.757080
6.105043,6.105043,6.105043,6.105043,6.105043,6.105043,6.105043,6.105043,6.105043
7.395019,7.395019,7.395019,7.395019,7.395019,7.395019,7.395019,7.395019,7.395019
3.718151,3.718151,3.718151,3.718151,3.718151,3.718151,3.718151,3.718151,3.718151
3.447671,3.447671,3.447671,3.447671,3.447671,3.447671,3.447671,3.447671,3.447671
5.809836,5.809836,5.809836,5.809836,5.809836,5.809836,5.809836,5.809836,5.809836
11.354114,11.354114,11.354114,11.354114,11.354114,11.354114,11.354114,11.354114,11.354114
7.155298,7.155298,7.155298,7.155298,7.155298,7.155298,7.155298,7.155298,7.155298
34.564023,34.564023,34.564023,34.564023,34.564023,34.564023,34.564023,34.564023,34.564023
3.076467,3.076467,3.076467,3.076467,3.076467,3.076467,3.076467,3.076467,3.076467
7.443213,7.443213,7.443213,7.443213,7.443213,7.443213,7.443213,7.443213,7.443213
12.919131,12.919131,12.919131,12.919131,12.919131,12.919131,12.919131,12.919131,12.919131
1.270768,1.270768,1.270768,1.270768,1.270768,1.270768,1.270768,1.270768,1.270768
0.696361,0.696361,0.696361,0.696361,0.696361,0.696361,0.696361,0.696361,0.696361
18.987335,18.987335,18.987335,18.987335,18.987335,18.987335,18.987335,18.987335,18.987335
1.740095,1.740095,1.740095,1.740095,1.740095,1.740095,1.740095,1.740095,1.740095
8.745897,8.745897,8.745897,8.745897,8.745897,8.745897,8.745897,8.745897,8.745897
1.263160,1.263160,1.263160,1.263160,1.263160,1.263160,1.263160,1.263160,1.263160
16.588284,16.588284,16.588284,16.588284,16.588284,16.588284,16.588284,16.588284,16.588284
3.147710,3.147710,3.147710,3.147710,3.147710,3.147710,3.147710,3.147710,3.147710
1.613230,1.613230,1.613230,1.613230,1.613230,1.613230,1.613230,1.613230,1.613230
3.884426,3.884426,3.884426,3.884426,3.884426,3.884426,3.884426,3.884426,3.884426
0.864892,0.864892,0.864892,0.864892,0.864892,0.864892,0.864892,0.864892,0.864892
4.846632,4.846632,4.846632,4.846632,4.846632,4.846632,4.846632,4.846632,4.846632
3.686081,3.686081,3.686081,3.686081,3.686081,3.686081,3.686081,3.686081,3.686081
3.210803,3.210803,3.210803,3.210803,3.210803,3.210803,3.210803,3.210803,3.210803
5.037913,5.037913,5.037913,5.037913,5.037913,5.037913,5.037913,5.037913,5.037913
2.564800,2.564800,2.564800,2.564800,2.564800,2.564800,2.564800,2.564800,2.564800
9.507398,9.507398,9.507398,9.507398,9.507398,9.507398,9.507398,9.507398,9.507398
3.898344,3.898344,3.898344,3.898344,3.898344,3.898344,3.898344,3.898344,3.898344
8.652653,8.652653,8.652653,8.652653,8.652653,8.652653,8.652653,8.652653,8.652653
11.733174,11.733174,11.733174,11.733174,11.733174,11.733174,11.733174,11.733174,11.733174
16.276917,16.276917,16.276917,16.276917,16.276917,16.276917,16.276917,16.276917,16.276917
22.400099,22.400099,22.400099,22.400099,22.400099,22.400099,22.400099,22.400099,22.400099
8.732098,8.732098,8.732098,8.732098,8.732098,8.732098,8.732098,8.732098,8.732098
9.070165,9.070165,9.070165,9.070165,9.070165,9.070165,9.070165,9.070165,9.070165
6.489946,6.489946,6.489946,6.489946,6.489946,6.489946,6.489946,6.489946,6.489946
20.778637,20.778637,20.778637,20.778637,20.778637,20.778637,20.778637,20.778637,20.778637
6.314647,6.314647,6.314647,6.314647,6.314647,6.314647,6.314647,6.314647,6.314647
4.737788,4.737788,4.737788,4.737788,4.737788,4.737788,4.737788,4.737788,4.737788
5.571035,5.571035,5.571035,5.571035,5.571035,5.571035,5.571035,5.571035,5.571035
0.556311,0.556311,0.556311,0.556311,0.556311,0.556311,0.556311,0.556311,0.556311
11.855108,11.855108,11.855108,11.855108,11.855108,11.855108,11.855108,11.855108,11.855108
10.143380,10.143380,10.143380,10.143380,10.143380,10.143380,10.143380,10.143380,10.143380
4.900834,4.900834,4.900834,4.900834,4.900834,4.900834,4.900834,4.900834,4.900834
7.634032,7.634032,7.634032,7.634032,7.634032,7.634032,7.634032,7.634032,7.634032
31.213586,31.213586,31.213586,31.213586,31.213586,31.213586,31.213586,31.213586,31.213586
12.107480,12.107480,12.107480,12.107480,12.107480,12.107480,12.107480,12.107480,12.107480
4.711749,4.711749,4.711749,4.711749,4.711749,4.711749,4.711749,4.711749,4.711749
4.337170,4.337170,4.337170,4.337170,4.337170,4.337170,4.337170,4.337170,4.337170
3.328928,3.328928,3.328928,3.328928,3.328928,3.328928,3.328928,3.328928,3.328928
2.523307,2.523307,2.523307,2.523307,2.523307,2.523307,2.523307,2.523307,2.523307
3.848407,3.848407,3.848407,3.848407,3.848407,3.848407,3.848407,3.848407,3.848407
18.433794,18.433794,18.433794,18.433794,18.433794,18.433794,18.433794,18.433794,18.433794
3.831774,3.831774,3.831774,3.831774,3.831774,3.831774,3.831774,3.831774,3.831774
0.725537,0.725537,0.725537,0.725537,0.725537,0.725537,0.725537,0.725537,0.725537
4.463574,4.463574,4.463574,4.463574,4.463574,4.463574,4.463574,4.463574,4.463574
2.310088,2.310088,2.310088,2.310088,2.310088,2.310088,2.310088,2.310088,2.310088
1.610906,1.610906,1.610906,1.610906,1.610906,1.610906,1.610906,1.610906,1.610906
10.477056,10.477056,10.477056,10.477056,10.477056,10.477056,10.477056,10.477056,10.477056
2.860364,2.860364,2.860364,2.860364,2.860364,2.860364,2.860364,2.860364,2.860364
5.052745,5.052745,5.052745,5.052745,5.052745,5.052745,5.052745,5.052745,5.052745
25.568461,25.568461,25.568461,25.568461,25.568461,25.568461,25.568461,25.568461,25.568461
38.980043,38.980043,38.980043,38.980043,38.980043,38.980043,38.980043,38.980043,38.980043
11.432359,11.432359,11.432359,11.432359,11.432359,11.432359,11.432359,11.432359,11.432359
8.420561,8.420561,8.420561,8.420561,8.420561,8.420561,8.420561,8.420561,8.420561
29.772055,29.772055,29.772055,29.772055,29.772055,29.772055,29.772055,29.772055,29.772055
13.382886,13.382886,13.382886,13.382886,13.382886,13.382886,13.382886,13.382886,13.382886
14.981668,14.981668,14.981668,14.981668,14.981668,14.981668,14.981668,14.981668,14.981668
7.712112,7.712112,7.712112,7.712112,7.712112,7.712112,7.712112,7.712112,7.712112
