0.000008,0.000511,0.001393,0.004792,0.012766,0.016467,0.020505,0.031653,0.056857
0.001036,0.082458,0.222880,0.394740,0.727317,0.923500,1.247492,1.643499,1.999527
0.000003,0.000281,0.000682,0.000984,0.001678,0.001974,0.002858,0.005402,0.010459
0.007631,0.653197,2.014207,3.161519,4.326589,4.882486,5.765710,7.197997,8.207209
0.000003,0.000290,0.001160,0.002017,0.003674,0.004770,0.007212,0.013831,0.020181
0.000487,0.042120,0.131010,0.231461,0.419315,0.516582,0.663521,0.897906,1.030442
0.000879,0.073357,0.231037,0.465031,0.893436,1.072352,1.324664,1.743170,2.148231
0.000001,0.000135,0.000482,0.000953,0.002216,0.002931,0.004111,0.007618,0.013043
0.000467,0.052026,0.217130,0.407674,0.709564,0.825738,0.939656,1.131552,1.320638
0.001367,0.130158,0.393202,0.613417,0.855725,0.907988,0.999258,1.327732,1.821408
0.000010,0.001151,0.004388,0.008991,0.018391,0.024472,0.035546,0.054443,0.074997
0.000478,0.037685,0.107897,0.188672,0.327657,0.387020,0.490422,0.801130,1.072453
0.000075,0.007699,0.029961,0.066466,0.136313,0.169291,0.219997,0.317679,0.447817
0.000146,0.013811,0.042689,0.068215,0.127628,0.157136,0.201405,0.291835,0.409439
0.001024,0.093330,0.286420,0.481508,0.743636,0.889305,1.278917,2.021795,2.555808
0.000026,0.001747,0.003498,0.006853,0.020867,0.029531,0.045799,0.087163,0.146461
0.002420,0.221441,0.719298,1.213271,1.934421,2.252988,2.798260,3.638361,4.142047
0.000043,0.005284,0.025160,0.054860,0.113702,0.150203,0.223112,0.394555,0.537130
0.001109,0.114171,0.457742,0.914942,1.618746,1.871073,2.176713,2.672095,2.934641
0.000150,0.009397,0.030822,0.068849,0.177165,0.251548,0.418620,0.640262,0.763435
0.003320,0.295766,0.908677,1.527904,2.373060,2.738219,3.284302,4.281340,5.052999
0.000011,0.000864,0.001953,0.002905,0.004604,0.005528,0.007358,0.015285,0.027559
0.000034,0.003770,0.013706,0.022694,0.039556,0.046644,0.058925,0.113832,0.195210
0.000058,0.005530,0.016869,0.030932,0.058392,0.074080,0.103187,0.185483,0.258326
0.000385,0.030668,0.101488,0.202827,0.317124,0.355858,0.426450,0.569317,0.691653
0.000006,0.000755,0.003286,0.006631,0.011243,0.013728,0.018077,0.031416,0.051215
0.000770,0.065836,0.190574,0.308362,0.564102,0.752913,1.051228,1.536964,2.001471
0.000008,0.000856,0.003596,0.008096,0.018869,0.025671,0.034130,0.045385,0.062786
0.000236,0.019573,0.055359,0.100993,0.179765,0.214414,0.268526,0.388314,0.512253
0.000218,0.017842,0.048332,0.087857,0.179329,0.217634,0.284843,0.439228,0.587278
0.000025,0.003038,0.011028,0.019542,0.039198,0.049288,0.066078,0.100274,0.153557
0.000182,0.013841,0.031999,0.069782,0.274924,0.399887,0.521088,0.675225,0.869057
0.000134,0.013698,0.067009,0.159610,0.327207,0.399559,0.520151,0.776873,0.900697
0.000003,0.000342,0.001060,0.001586,0.002402,0.002999,0.004201,0.009479,0.017461
0.000014,0.001125,0.003601,0.006888,0.013396,0.016744,0.024949,0.053910,0.112459
0.000017,0.001369,0.003958,0.006980,0.011000,0.012624,0.016976,0.036537,0.066218
0.000001,0.000201,0.000977,0.002170,0.008553,0.018135,0.040952,0.080159,0.098254
0.001281,0.125511,0.443604,0.791015,1.329696,1.517552,1.791991,2.141954,2.375382
0.000074,0.005421,0.020253,0.038110,0.068054,0.085304,0.133601,0.278651,0.415929
0.002971,0.267266,0.922331,1.725033,2.571559,2.935073,3.435542,3.988326,4.480965
0.000004,0.000733,0.003623,0.007883,0.020973,0.028966,0.042494,0.062101,0.092141
0.000179,0.013959,0.037819,0.057710,0.083109,0.105442,0.179046,0.386340,0.614107
0.000003,0.000228,0.000736,0.001653,0.003574,0.004471,0.006056,0.009405,0.016035
0.000065,0.004199,0.011059,0.019738,0.040357,0.053541,0.079684,0.147549,0.224332
0.002233,0.202595,0.660341,1.127542,1.606983,1.764567,2.004569,2.552826,3.237569
0.000042,0.004845,0.017892,0.029531,0.044070,0.050294,0.060940,0.101354,0.191586
0.000247,0.027857,0.113748,0.199574,0.302157,0.351784,0.415178,0.564750,0.769940
0.000032,0.003156,0.011115,0.022054,0.053514,0.071061,0.091255,0.135505,0.211085
0.000006,0.000916,0.004170,0.007873,0.013003,0.017115,0.026002,0.048364,0.074044
0.000378,0.030485,0.083416,0.167320,0.298903,0.351925,0.439002,0.670899,1.007448
0.001736,0.156868,0.488209,0.835782,1.276504,1.490937,1.888452,2.826026,3.343605
0.000698,0.055808,0.159121,0.276340,0.488177,0.597172,0.756463,0.964676,1.190144
0.000028,0.002767,0.008898,0.015295,0.025032,0.030505,0.039218,0.056940,0.108044
0.000129,0.010479,0.028572,0.047812,0.073470,0.089735,0.121287,0.218321,0.397097
0.000212,0.020022,0.075544,0.142375,0.274079,0.355723,0.473569,0.664811,0.784672
